Subnet|NE|ProductType|NEMI_SW_Version|ModuleName|ModuleType|OrderInfo|Channel|Protection|Name|Clock|InstalledAt|HWRevision|FWRevision|SWRevision|SerialNumber|Assignment|ServiceName|CustomField|CustomSubnetField|Location|Rack|Shelf|ShelfHWRevision|ShelfSerialNumber|ShelfModuleName|ShelfModuleType|ShelfName|ShelfInstalledAt|ShelfAssignment|ShelfOrderInfo|AdminState|OperState|SecondaryState|UserText|UserDescr|IdentificationKey|IdentificationValue|ProvisionedModuleType|EquippedModuleType|SI2_ShelfIndex|SI3_SlotIndex|SI4_SubSlotIndex|Alias|NELocation|CountryOfOrigin|VendorCode|CLEI_Code|UniqueSerialIdentifier
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-2-B|SCU-II|1063708423-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|215.3.2|N/A|FA72173900979|Free||||2-B|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SCU-II|SCU-II|2|B||||RO|||LBADVA72173900979
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|PL-2-B-U|SFP/2G5U/1310S/SM/LC|0061705805-02|G1310|N/A||-|2025-05-28 12:58:32 CEST|2.01|N/A|N/A|FA70193902478|Free||||2-B|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SFP/x/G|SFP/2G5U/1310S/SM/LC|2|B|1|||DE|||LBADVA70193902478
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121||||||IP Address|10.12.17.226|||1|||||CN|||
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|FAN-1-1|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:31 CEST|2.00|N/A|N/A|FA71180950204|Free||||1-31|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|FAN/9HU|FAN/9HU|1|31||||CN|||LBADVA71180950204
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|FAN-1-2|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:31 CEST|2.00|N/A|N/A|FA71180950203|Free||||1-32|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|FAN/9HU|FAN/9HU|1|32||||CN|||LBADVA71180950203
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|FAN-1-3|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:31 CEST|2.00|N/A|N/A|FA71180950118|Free||||1-33|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|FAN/9HU|FAN/9HU|1|33||||CN|||LBADVA71180950118
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|FCU-1|CEM/9HU|1063708416||N/A||N/A|2025-05-28 12:58:31 CEST|2.00|215.0.1|N/A|FA71180651792|Free||||1-FCU-1|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|CEM/9HU|CEM/9HU|1|FCU-1||||CN|||LBADVA71180651792
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-1|PSU/9HU-AC|1040700042-01||N/A||N/A|2025-05-28 12:58:31 CEST|1.02|215.1.0|N/A|FA26171100020|Free||||1-1|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Abnormal|N/A|||IP Address|10.12.17.226|PSU/9HU-AC|PSU/9HU-AC|1|1||||DE|||LBADVA26171100020
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-3|OSCM-PN|1063708463-03||N/A||N/A|2025-05-28 12:58:31 CEST|3.01|215.0.10|N/A|FA72180605546|Free||||1-3|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|OSCM-PN|OSCM-PN|1|3||||RO|||LBADVA72180605546
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-4|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:31 CEST|2.01|152.0.1|N/A|FA70181902465|Free||||1-4|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|OSFM|OSFM+#1510|1|4||||DE|||LBADVA70181902465
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-5|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:31 CEST|2.01|235.3.2|N/A|FA73172420374|Free||||1-5|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|5||||CN|||LBADVA73172420374
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-6|4ROADM-C96/0/OPM|1063708327-02||N/A||N/A|2025-05-28 12:58:31 CEST|2.01|225.2.0|N/A|FA72242600503|Free||||1-6|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|6||||RO|||LBADVA72242600503
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-15|4ROADM-C96/0/OPM|1063708327-02||N/A||N/A|2025-05-28 12:58:31 CEST|2.01|225.2.0|N/A|FA72242600508|Free||||1-15|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|15||||RO|||LBADVA72242600508
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-17|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:31 CEST|2.01|235.3.2|N/A|FA73162800046|Free||||1-17|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|17||||CN|||LBADVA73162800046
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-18|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:31 CEST|2.01|152.0.1|N/A|FA70181902461|Free||||1-18|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|OSFM|OSFM+#1510|1|18||||DE|||LBADVA70181902461
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-19|PSU/7HU-AC-800|1040700006-01||N/A||N/A|2025-05-28 12:58:31 CEST|1.02|151.0.2|N/A|FA93173001666|Free||||1-19|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|PSU/7HU-AC|PSU/7HU-AC-800|1|19||||CN|||LBADVA93173001666
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-A|NCU-II|1063708412||N/A||N/A|2025-05-28 12:58:31 CEST|2.01|N/A|N/A|FA71133103065|Free||||1-A|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|NCU-II|NCU-II|1|A||||CN|||LBADVA71133103065
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|MOD-1-B|SCU|0063708420-03||N/A||N/A|2025-05-28 12:58:31 CEST|3.01|152.1.0|N/A|FA71121205476|Free||||1-B|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|SCU|SCU|1|B||||CN|||LBADVA71121205476
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|PL-1-3-NE|SFP/FE/C1510U/SM/LC|0061705993|C1510|N/A||-|2025-05-28 12:58:31 CEST|2.00|N/A|N/A|FA70143806690|Free||||1-3|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|SFP/x/C|SFP/FE/C1510U/SM/LC|1|3|1|||DE|||LBADVA70143806690
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|PL-1-3-NW|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:31 CEST|2.00|N/A|N/A|FA70181701063|Free||||1-3|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.226|SFP/x/C|SFP/FE/C1510V/SM/LC|1|3|2|||DE|||LBADVA70181701063
N220-N228|N226 (10.12.17.226)|FSP 3000R7|23.5.1|PL-1-B-U|SFP|N/A|G1310|N/A||-|2025-05-28 12:58:31 CEST|N/A|N/A|N/A|N/A|Free||||1-B|0|SHELF-1|2.01|FA71180850206|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:31 CEST|Assigned|1078700121|In Service|Outage|Unequipped|||IP Address|10.12.17.226|SFP/x/G|N/A|1|B|1|||AA|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-FCU-I1|96CSM/2HU-#19600-#19125|1078708800-01||N/A||N/A|2025-05-28 12:58:33 CEST|1.01|N/A|N/A|FA72193300559|Free||||101-1|0|PSH-1-FCU-I1|1.01|FA72193300559|PSH-1-FCU-I1|96CSM/2HU-D|96CSM/2HU-#19600-#19125|2025-05-28 12:58:33 CEST|Free|1078708800-01|In Service|Normal|N/A|||IP Address|10.12.17.227|96CSM/2HU-D|96CSM/2HU-#19600-#19125|101|1||||RO|||LBADVA72193300559
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-FCU-I2|96CSM/2HU-#19600-#19125|1078708800-01||N/A||N/A|2025-05-28 12:58:33 CEST|1.01|N/A|N/A|FA72193400449|Free||||102-2|0|PSH-1-FCU-I2|1.01|FA72193400449|PSH-1-FCU-I2|96CSM/2HU-D|96CSM/2HU-#19600-#19125|2025-05-28 12:58:33 CEST|Free|1078708800-01|In Service|Normal|N/A|||IP Address|10.12.17.227|96CSM/2HU-D|96CSM/2HU-#19600-#19125|102|2||||RO|||LBADVA72193400449
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121||||||IP Address|10.12.17.227|||1|||||CN|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|FAN-1-1|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:33 CEST|2.00|N/A|N/A|FA71140903854|Free||||1-31|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|FAN/9HU|FAN/9HU|1|31||||CN|||LBADVA71140903854
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|FAN-1-2|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:33 CEST|2.00|N/A|N/A|FA71140903871|Free||||1-32|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|FAN/9HU|FAN/9HU|1|32||||CN|||LBADVA71140903871
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|FAN-1-3|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:33 CEST|2.00|N/A|N/A|FA71140903865|Free||||1-33|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|FAN/9HU|FAN/9HU|1|33||||CN|||LBADVA71140903865
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|FCU-1|CEM/9HU|1063708416||N/A||N/A|2025-05-28 12:58:33 CEST|2.00|215.0.1|N/A|FA71142700414|Free||||1-FCU-1|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|CEM/9HU|CEM/9HU|1|FCU-1||||CN|||LBADVA71142700414
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-3|MTPB-OSC-C|1063708381-01||N/A||N/A|2025-05-28 12:58:33 CEST|1.01|235.3.0|N/A|FA73232220141|Free||||1-3|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|MTPB-OSC-C|MTPB-OSC-C|1|3||||CN|||LBADVA73232220141
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-14|4-OPCM|1063708882||N/A||N/A|2025-05-28 12:58:33 CEST|2.01|152.0.0|N/A|FA70204403001|Free||||1-14|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|4-OPCM|4-OPCM|1|14||||DE|||LBADVA70204403001
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-15|MROADM-C96|1063708361-01||N/A||N/A|2025-05-28 12:58:33 CEST|1.01|231.1.0|N/A|FA72220608059|Free||||1-15|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|MROADM-C96|MROADM-C96|1|15||||RO|||LBADVA72220608059
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-17|MTPB-OSC-C|1063708381-01||N/A||N/A|2025-05-28 12:58:33 CEST|1.01|235.3.0|N/A|FA73232220120|Free||||1-17|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|MTPB-OSC-C|MTPB-OSC-C|1|17||||CN|||LBADVA73232220120
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-19|PSU/7HU-AC-800|1040700006-01||N/A||N/A|2025-05-28 12:58:33 CEST|1.02|151.0.2|N/A|FA93173001649|Free||||1-19|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.227|PSU/7HU-AC|PSU/7HU-AC-800|1|19||||CN|||LBADVA93173001649
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-A|NCU-II|1063708412||N/A||N/A|2025-05-28 12:58:33 CEST|2.01|N/A|N/A|FA71165250696|Free||||1-A|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|NCU-II|NCU-II|1|A||||CN|||LBADVA71165250696
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-1-B|SCU-II|1063708423-01||N/A||N/A|2025-05-28 12:58:33 CEST|1.01|215.3.2|N/A|FA72193702905|Free||||1-B|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|SCU-II|SCU-II|1|B||||RO|||LBADVA72193702905
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|PL-1-B-U|SFP/2G5U/1310S/SM/LC|0061705805-02|G1310|N/A||-|2025-05-28 12:58:33 CEST|2.01|N/A|N/A|FA70193902483|Free||||1-B|0|SHELF-1|2.01|FA71141204600|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:33 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.227|SFP/x/G|SFP/2G5U/1310S/SM/LC|1|B|1|||DE|||LBADVA70193902483
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:33 CEST|Free|N/A||||||IP Address|10.12.17.227|||2|||||AA|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|FAN-2-1|FTM-4|N/A||N/A||N/A|2025-05-28 12:58:33 CEST|N/A|N/A|N/A|N/A|Free||||2-33|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:33 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.227|FTM-4|N/A|2|33||||AA|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|FAN-2-2|FTM-4|N/A||N/A||N/A|2025-05-28 12:58:33 CEST|N/A|N/A|N/A|N/A|Free||||2-34|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:33 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.227|FTM-4|N/A|2|34||||AA|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|FCU-2|CEM-4|N/A||N/A||N/A|2025-05-28 12:58:33 CEST|N/A|N/A|N/A|N/A|Free||||2-31|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:33 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.227|CEM-4|N/A|2|31||||AA|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-2-21|ECM-2|N/A||N/A||N/A|2025-05-28 12:58:33 CEST|N/A|N/A|N/A|N/A|Free||||2-21|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:33 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.227|ECM-2|N/A|2|21||||AA|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-2-PSU1|PSM-AC5|N/A||N/A||N/A|2025-05-28 12:58:33 CEST|N/A|N/A|N/A|N/A|Free||||2-35|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:33 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.227|PSM-AC5|N/A|2|35||||AA|||
N220-N228|N227 (10.12.17.227)|FSP 3000R7|23.5.1|MOD-2-PSU3|PSM-AC5|N/A||N/A||N/A|2025-05-28 12:58:33 CEST|N/A|N/A|N/A|N/A|Free||||2-37|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:33 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.227|PSM-AC5|N/A|2|37||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-FCU-I1|96CSM/4HU-#19600-#19125|1078708798-01||N/A||N/A|2025-05-28 12:58:29 CEST|1.01|N/A|N/A|FA70160904684|Free||||101-1|0|PSH-1-FCU-I1|1.01|FA70160904684|PSH-1-FCU-I1|96CSM/4HU-#D|96CSM/4HU-#19600-#19125|2025-05-28 12:58:29 CEST|Free|1078708798-01|In Service|Normal|N/A|||IP Address|10.12.17.228|96CSM/4HU-#D|96CSM/4HU-#19600-#19125|101|1||||DE|||LBADVA70160904684
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121||||||IP Address|10.12.17.228|||1|||||CN|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|FAN-1-1|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:30 CEST|2.00|N/A|N/A|FA71180950208|Free||||1-31|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|FAN/9HU|FAN/9HU|1|31||||CN|||LBADVA71180950208
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|FAN-1-2|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:30 CEST|2.00|N/A|N/A|FA71180950205|Free||||1-32|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|FAN/9HU|FAN/9HU|1|32||||CN|||LBADVA71180950205
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|FAN-1-3|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:30 CEST|2.00|N/A|N/A|FA71180950113|Free||||1-33|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|FAN/9HU|FAN/9HU|1|33||||CN|||LBADVA71180950113
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|FCU-1|CEM/9HU|1063708416||N/A||N/A|2025-05-28 12:58:29 CEST|2.00|215.0.1|N/A|FA71180651794|Free||||1-FCU-1|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|CEM/9HU|CEM/9HU|1|FCU-1||||CN|||LBADVA71180651794
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-1|PSU/9HU-AC|1040700042-01||N/A||N/A|2025-05-28 12:58:30 CEST|1.02|215.1.0|N/A|FA26171100025|Free||||1-1|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|PSU/9HU-AC|PSU/9HU-AC|1|1||||DE|||LBADVA26171100025
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-3|OSCM-PN|1063708463-03||N/A||N/A|2025-05-28 12:58:30 CEST|3.01|215.0.10|N/A|FA72180700021|Free||||1-3|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|OSCM-PN|OSCM-PN|1|3||||RO|||LBADVA72180700021
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-4|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:30 CEST|2.01|152.0.1|N/A|FA70181705595|Free||||1-4|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|OSFM|OSFM+#1510|1|4||||DE|||LBADVA70181705595
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-5|4ROADM-C96/0/OPM|1063708327-02||N/A||N/A|2025-05-28 12:58:30 CEST|2.01|225.2.0|N/A|FA72240201386|Free||||1-5|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|5||||RO|||LBADVA72240201386
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-7|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:30 CEST|2.01|235.3.2|N/A|FA73170100022|Free||||1-7|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|7||||CN|||LBADVA73170100022
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-8|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:30 CEST|2.01|235.3.2|N/A|FA73180220005|Free||||1-8|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|8||||CN|||LBADVA73180220005
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-10|4ROADM-C96/0/OPM|1063708327-02||N/A||N/A|2025-05-28 12:58:30 CEST|2.01|225.2.0|N/A|FA72240200931|Free||||1-10|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|10||||RO|||LBADVA72240200931
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-15|4ROADM-C96/0/OPM|1063708327-02||N/A||N/A|2025-05-28 12:58:30 CEST|2.01|225.2.0|N/A|FA72240200928|Free||||1-15|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|15||||RO|||LBADVA72240200928
